DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08/11/2021,303900,Omega Environmental Services Limited,920.42,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08/11/2021,303900,WWS 1987 Limited T/A Welsh Window Systems,980.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08/11/2021,303900,M Thomas Water Services Limited,"1,180.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08/11/2021,303901,AKW Medi-Care Limited,708.99,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08/11/2021,303901,AKW Medi-Care Limited,741.89,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08/11/2021,303910,Woodland Electrical Barry Limited,725.70,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,303930,City Electrical Factors Limited,629.25,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,303930,Alan Williams & Co (Wales) Limited,"1,019.88",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,303930,SCN Properties Limited,"2,819.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,303931,Davies Contractors Limited,"2,856.51",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,303950,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,865.60,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,303950,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,925.60,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,08/11/2021,304103,SMK Building & Maintenance Limited,"1,495.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,08/11/2021,306104,SMK Building & Maintenance Limited,"9,945.91",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,306111,Unique Flooring (Wales) Limited,"4,300.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,306133,Woodland Electrical Barry Limited,620.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,306133,Unique Flooring (Wales) Limited,"2,040.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,08/11/2021,306182,SMK Building & Maintenance Limited,"3,209.56",REVENUE
DIRECT ENVIRONMENT AND HOUSING,BUILDING CARETAKING/SECURITY,08/11/2021,312160,Chubb Fire & Security Limited,628.26,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,706.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Leeds Commercial Limited T/A LC Vehicle Hire,"1,155.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,CEM Day Limited,"1,739.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Euro Commercials (South Wales) Limited,"2,209.72",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Nassau Industrial Doors Limited,"3,466.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,M & M Commercials Limited,"3,497.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Whale Tankers Limited,"3,590.85",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Whale Tankers Limited,"3,808.40",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Go Plant Fleet Services Limited,"3,875.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Go Plant Fleet Services Limited,"3,875.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08/11/2021,325682,Waterman Aspen Limited,"3,487.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08/11/2021,325892,Centregreat Limited,"1,621.95",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,08/11/2021,352730,Bakelite Synthetics UK Limited,"2,136.03",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,08/11/2021,352730,Bakelite Synthetics UK Limited,"2,312.21",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08/11/2021,407100,PSL Print Management Limited,800.29,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08/11/2021,420212,PSL Print Management Limited,"1,859.06",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08/11/2021,421230,Xerox Finance Limited,"6,099.50",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,08/11/2021,812439,Narbeths Mechanical Services Ltd,"7,317.85",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,08/11/2021,812443,Narbeths Mechanical Services Ltd,"5,776.95",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,08/11/2021,812445,Narbeths Mechanical Services Ltd,"9,017.40",CAPITAL
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,08/11/2021,403230,Cardiff County Council,519.75,REVENUE
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,08/11/2021,403500,Bridgend County Borough Council,958.61,REVENUE
DIRECT POLICY,GF GRANTS,08/11/2021,465201,Wenvoe Community Council,"22,733.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08/11/2021,303901,Paul Robinson & Ptn T/A RM Scaffolding,"1,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,303931,Paul Robinson & Ptn T/A RM Scaffolding,900.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,303931,Paul Robinson & Ptn T/A RM Scaffolding,"1,450.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,306169,Paul Robinson & Ptn T/A RM Scaffolding,"4,400.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,101141,Evan Rosser,600.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,306146,Edwin P Beynon,"12,963.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08/11/2021,306227,Edwin P Beynon,"4,217.50",REVENUE
DIRECT POLICY,GF ELECTIONS,08/11/2021,463053,Plaid Cymru Party of Wales,"5,000.00",REVENUE
DIRECT POLICY,GF ELECTIONS,08/11/2021,463053,The Labour Party,"5,000.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,101095,TeacherActive Limited,707.57,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,101141,New Directions (Education) Limited,560.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,101141,Celtic Teachers Limited,572.60,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,101141,Celtic Teachers Limited,572.60,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,101216,New Directions (Education) Limited,936.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,102593,Teaching Personnel Limited,554.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08/11/2021,325682,Hays Specialist Recruitment Limited,"1,426.42",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,652.68,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,"1,124.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,"1,236.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,"1,236.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,"1,236.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,217909,The Cedars Care Services Limited t/a The Willows,"1,054.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,217909,The Cedars Care Services Limited t/a The Willows,"1,054.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,217909,The Cedars Care Services Limited t/a The Willows,"4,921.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/11/2021,217909,Grove Care Partnership Limited T/A Ty Hendy,"12,613.08",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,101216,Robert Lloyd t/a Green Future Landscapers,680.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,101305,Julian Heinam t/a JV Tree Services,520.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08/11/2021,104385,Steve Lewis t/a Play on Development,980.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Ceri Williams t/a Mobile Tyre Services,"1,065.77",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Ceri Williams t/a Mobile Tyre Services,"1,191.57",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/11/2021,319010,Ceri Williams t/a Mobile Tyre Services,"1,202.51",REVENUE
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,08/11/2021,403370,Hope Rescue Centre Limited,"1,624.87",REVENUE
DIRECT POLICY,GF GRANTS,08/11/2021,465201,Billboard Ensemble,"1,320.00",REVENUE
DIRECT POLICY,GF GRANTS,08/11/2021,465201,Glamorgan Voluntary Services,"26,547.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,501.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,787.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,806.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,824.89,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,852.37,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,856.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,870.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,216179,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,613.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,218419,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,590.94,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,09/11/2021,100304,Glen Cleaning Company Limited,"1,039.35",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,101013,Glen Cleaning Company Limited,"1,366.94",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,101047,Primary Site Limited,"2,258.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,101094,Globebrow Limited t/a Manor Adventure,"1,150.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,101173,ExtraScope Limited t/a ExtraScope IT Services,"1,340.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,101229,PEAC (UK) Limited,509.40,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,101229,The Learning Partnership (Wales) Limited,"1,536.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,101229,A & R Contract Cleaning Specialist Limited,"2,233.14",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,101306,First Group Enterprises Limited t/a First News Education,532.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09/11/2021,102593,Pearson Education Limited,525.75,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,09/11/2021,103013,A-Day Consultants Limited T/A Academics,502.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,09/11/2021,103013,Manhire Jobshop Limited,610.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,09/11/2021,103013,Manhire Jobshop Limited,610.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,09/11/2021,103095,Twenty 4 Seven Education Limited,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,09/11/2021,103636,Now Education Limited,943.40,REVENUE
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,09/11/2021,156003,DairyLink UK Limited,"13,637.25",REVENUE
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,09/11/2021,156004,Big Fresh Catering Company Limited,"36,823.09",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,09/11/2021,212731,Castell Howell Foods Limited,536.01,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,09/11/2021,212781,Castell Howell Foods Limited,503.36,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,09/11/2021,212781,ABM Catering for Leisure Limited,982.21,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,09/11/2021,212791,PHS Group Plc,"1,464.88",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215191,NonStop Consulting Limited,"1,303.56",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cwtch Care Limited,507.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cwtch Care Limited,507.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cwtch Care Limited,508.62,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Hengoed Court Care Home Limited,516.64,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,1 Call Care Limited,715.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,215489,Cwtch Care Limited,765.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,217541,Grays (Consulting Engineers) Limited,650.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,218321,Accurocare St. John's Home Limited,795.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,218419,Cartref Limited - Cardiff,850.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,218419,Linc-Cymru Housing Association T/A Penylan House Community Nursing Home,"1,320.87",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,218419,Linc-Cymru Housing Association T/A Penylan House Community Nursing Home,"1,320.87",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/11/2021,218419,1 Call Care Limited,"1,934.40",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/11/2021,260160,Neal Social Care Limited,"1,200.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/11/2021,260160,Neal Social Care Limited,"1,500.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/11/2021,260160,Neal Social Care Limited,"2,048.50",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/11/2021,260160,Neal Social Care Limited,"2,052.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/11/2021,260160,Neal Social Care Limited,"2,095.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/11/2021,260160,Neal Social Care Limited,"2,165.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/11/2021,260160,Family Society t/a Adoption Focus,"32,320.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,300608,Confirm Solutions Limited,"5,471.06",REVENUE
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,09/11/2021,301062,G.P.H.I.T (Integrated Services) Limited,540.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,323672,Drainforce Limited,944.05,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,323672,Drainforce Limited,"3,808.25",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,323672,Drainforce Limited,"10,432.35",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,323684,Computacenter (UK) Limited,916.69,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325207,Consortio Security Limited,"3,744.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325351,Tom Prichard Contracting Limited,867.16,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325351,Kordel Limited,"1,460.70",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325361,Aber Wrought Iron Limited,650.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325380,Breedon Southern Limited T/A Pinnacle Construction Materials,786.47,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325380,Kordel Limited,800.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325380,GAP Group Limited,"1,029.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325380,Kordel Limited,"1,941.81",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325380,Kordel Limited,"1,941.81",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325380,Kordel Limited,"2,250.85",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325380,Tom Prichard Contracting Limited,"3,740.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325385,Breedon Southern Limited T/A Pinnacle Construction Materials,"1,442.39",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325391,Kordel Limited,"1,119.79",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325501,Kordel Limited,965.99,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325600,Kordel Limited,"1,070.96",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325621,Kordel Limited,603.11,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325683,Capita Glamorgan Consultancy Limited T/A Redstart,"1,214.90",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,325810,Compass Minerals UK Limited,"4,740.19",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/11/2021,333014,Complete Weed Control (South Wales) Limited,"28,006.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/11/2021,333500,Ace Site Services (UK) Limited,640.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/11/2021,333500,Boverton Nurseries Limited,700.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/11/2021,333500,Boverton Nurseries Limited,"1,355.45",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/11/2021,333500,Boverton Nurseries Limited,"2,079.30",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/11/2021,333500,Ace Site Services (UK) Limited,"4,850.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/11/2021,333510,Ace Site Services (UK) Limited,580.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,341182,Zipporah Limited,"5,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,341500,The Compost Bag Company Limited,"1,274.98",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/11/2021,341500,The Compost Bag Company Limited,"16,573.44",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/11/2021,352718,TK Elevator UK Limited,600.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/11/2021,354037,Starboard Systems Limited t/a Scribe Accounts,822.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/11/2021,354719,Arboricultural Technician Services Limited,715.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/11/2021,354727,Horizon Civil Engineering Limited,"1,248.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09/11/2021,359340,Parkwood Leisure Limited,"8,020.24",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09/11/2021,359410,Tudor (UK) Limited T/A Tudor Environmental,714.86,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09/11/2021,359454,Parkwood Leisure Limited,"1,036.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/11/2021,359457,Figure of Eight Events Limited,"10,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09/11/2021,360530,Parkwood Leisure Limited,"3,837.21",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/11/2021,365763,Glamorgan Star Limited,918.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,09/11/2021,400050,Thomson Reuters (Professional) Limited T/A Sweet and Maxwell,546.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,09/11/2021,400052,Royal Mail Group Limited,506.62,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,09/11/2021,400052,MPS Marketing Services Limited,590.35,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,09/11/2021,400052,Democracy Counts Limited,"1,232.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,09/11/2021,400063,Koris365 South Limited,"10,551.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,09/11/2021,403208,Wagtail UK Limited,"1,600.80",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,09/11/2021,405004,Rubicon Facilities Management Limited,"4,736.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,09/11/2021,405004,Rubicon Facilities Management Limited,"5,408.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,09/11/2021,405100,ACTL Limited,"1,216.53",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,09/11/2021,405116,Hafod Housing Association Limited,"3,246.58",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,09/11/2021,405116,Hafod Housing Association Limited,"8,322.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,09/11/2021,405116,Hafod Housing Association Limited,"8,322.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,09/11/2021,405117,JET Developments Limited t/a Jet Let,850.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,09/11/2021,407101,Housemark Limited,"5,846.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,09/11/2021,407118,Lodestone Consulting Engineers Limited,850.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,09/11/2021,409102,Lightning Solutions (Wales) Limited,764.16,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,09/11/2021,421230,Cannon Technologies Limited,"1,793.09",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,09/11/2021,421230,Computacenter (UK) Limited,"5,052.60",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,09/11/2021,422201,O'Leary Decorators Limited,"5,845.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,09/11/2021,440530,Zipporah Limited,"4,057.46",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,09/11/2021,440610,Triangle Consulting Social Enterprise Limited,"1,180.00",REVENUE
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,09/11/2021,821065,SMK Building & Maintenance Limited,"33,355.99",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,09/11/2021,831568,Cyclepods Limited,"1,227.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,09/11/2021,834231,Rubicon Heritage Services Limited,"11,135.01",CAPITAL
