DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,625.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Annwyl Limited t/a Bluebird Care,648.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Saints DC Limited,658.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Care (South Wales) Limited,688.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Care (South Wales) Limited,702.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Heidi Christoforato t/a Churchfields Home Care,709.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Parkrow Care Limited,712.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Parkrow Care Limited,712.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Annwyl Limited t/a Bluebird Care,718.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Annwyl Limited t/a Bluebird Care,718.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Hallows Care Limited T/A Hallows Care,718.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Hallows Care Limited T/A Hallows Care,722.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Parkrow Care Limited,728.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Hallows Care Limited T/A Hallows Care,743.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Hallows Care Limited T/A Hallows Care,743.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Saints DC Limited,750.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Five Star Home Care Limited,763.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Annwyl Limited t/a Bluebird Care,777.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Care (South Wales) Limited,778.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Hallows Care Limited T/A Hallows Care,780.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Saints DC Limited,784.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Saints DC Limited,788.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,790.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Parkrow Care Limited,802.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Heidi Christoforato t/a Churchfields Home Care,816.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Hallows Care Limited T/A Hallows Care,823.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Care (South Wales) Limited,842.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Hallows Care Limited T/A Hallows Care,848.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,860.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Saints DC Limited,865.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,870.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Care (South Wales) Limited,871.55,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,All Saints DC Limited,877.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,888.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,892.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,902.11,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Parkrow Care Limited,906.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,908.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Annwyl Limited t/a Bluebird Care,947.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Annwyl Limited t/a Bluebird Care,961.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,"1,008.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,508.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,All Saints DC Limited,601.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,All Saints DC Limited,607.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,All Care (South Wales) Limited,863.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,871.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,All Care (South Wales) Limited,907.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,All Saints DC Limited,911.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,All Care (South Wales) Limited,958.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,All Care (South Wales) Limited,"1,215.66",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,217909,Heidi Christoforato t/a Churchfields Home Care,676.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,218419,All Care (South Wales) Limited,638.26,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,08/04/2021,140131,Matrix SCM Limited,"123,508.23",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,08/04/2021,156004,Big Fresh Catering Company Limited,"70,410.65",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,08/04/2021,212731,Courtney-Thorne Limited,"1,551.20",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,08/04/2021,212781,Courtney-Thorne Limited,"1,632.60",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Cardiff Homecare Limited,516.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Cardiff Homecare Limited,523.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Cardiff Homecare Limited,548.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Cardiff Homecare Limited,551.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,1 Call Care Limited,521.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff Homecare Limited,538.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cwtch Care Limited,540.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff Homecare Limited,593.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cwtch Care Limited,612.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cwtch Care Limited,622.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cardiff Homecare Limited,738.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,1 Call Care Limited,739.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,1 Call Care Limited,778.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Cwtch Care Limited,"1,005.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,216179,Cwtch Care Limited,509.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,218419,1 Call Care Limited,"2,151.76",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/04/2021,319010,Ted Hopkins Limited,614.31,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08/04/2021,341220,SUEZ Recycling and Recovery UK Limited,"45,228.74",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,08/04/2021,365763,Stark Energy Limited,"7,750.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,08/04/2021,400063,British Telecommunications Plc,"16,938.38",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,08/04/2021,471900,Big Fresh Catering Company Limited,"20,417.03",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,08/04/2021,471921,Big Fresh Catering Company Limited,"275,449.00",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,08/04/2021,830000,Toyota (GB) PLC,"21,919.52",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,08/04/2021,834269,Afan Landscapes Limited,"3,975.08",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,08/04/2021,834274,Toyota (GB) PLC,"18,396.92",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,08/04/2021,837217,Knights Brown Construction Limited,"26,042.22",Capital
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08/04/2021,341123,Cardiff County Council,"9,586.83",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08/04/2021,341180,Cardiff County Council,"121,918.37",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08/04/2021,341182,Cardiff County Council,"17,829.04",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08/04/2021,341500,Cardiff County Council,"29,379.59",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,08/04/2021,400050,Sellick Partnership Limited,"1,517.28",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08/04/2021,421230,Hays Specialist Recruitment Limited,"2,125.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,634.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,634.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Northcote Developments Limited,634.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,815.91,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Hebron Hall Limited,"1,087.89",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Springbank Care Home Limited T/A Springbank Nursing Home,"1,087.89",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Middlepatch Limited T/A College Fields Nursing Home,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Middlepatch Limited T/A College Fields Nursing Home,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Northcote Developments Limited,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Northcote Developments Limited,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Northcote Developments Limited,"1,269.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,"1,903.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Baltimore Care Limited,"1,903.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,"1,903.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,"1,903.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Hebron Hall Limited,"1,903.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Springbank Care Home Limited T/A Springbank Nursing Home,"1,903.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Hebron Hall Limited,"2,538.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Hebron Hall Limited,"2,538.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Middlepatch Limited T/A College Fields Nursing Home,"2,538.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Middlepatch Limited T/A College Fields Nursing Home,"2,538.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Springbank Care Home Limited T/A Springbank Nursing Home,"2,538.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Hebron Hall Limited,"3,173.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Springbank Care Home Limited T/A Springbank Nursing Home,"3,173.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Springbank Care Home Limited T/A Springbank Nursing Home,"3,807.60",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"4,895.49",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"5,076.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,The Manor House St Hilary Limited T/A Milsom House,"5,711.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Waverley Care Centre Limited,"5,983.37",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"6,346.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,The Manor House St Hilary Limited T/A Milsom House,"6,346.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,The Manor House St Hilary Limited T/A Milsom House,"6,346.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,The Manor House St Hilary Limited T/A Milsom House,"6,346.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"8,249.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"10,788.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"11,422.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"11,422.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"11,422.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Waverley Care Centre Limited,"12,057.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Waverley Care Centre Limited,"12,057.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Waverley Care Centre Limited,"12,692.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215022,Waverley Care Centre Limited,"13,961.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Vale Care Services Limited,644.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Vale Care Services Limited,953.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,215489,Vale Care Services Limited,"1,192.10",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,217905,The Cedars Care Services Limited t/a The Willows,607.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08/04/2021,217905,The Cedars Care Services Limited t/a The Willows,"1,914.29",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,08/04/2021,319010,Paul R Curtis t/a PRC Plant Cleaning,800.00,Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL LIBRARIES,08/04/2021,815006,Mark Adams t/a Cratemate,640.99,Capital
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,215489,All Care (South Wales) Limited,827.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,215489,All Care (South Wales) Limited,830.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,215489,All Care (South Wales) Limited,830.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,215489,All Care (South Wales) Limited,914.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,217909,All Care (South Wales) Limited,898.58,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,09/04/2021,100724,Willis Construction Limited,"3,524.00",Revenue
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,09/04/2021,102652,Red Rose School Cardiff Limited,"45,666.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/04/2021,130503,Barry Training Services Limited,"1,431.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,213911,Mi Hub Limited T/A Alexandra,561.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,568.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,568.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,587.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,686.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,216181,Direct Healthcare Group Limited,"2,900.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,217909,Cartrefi Cymru Co-Operative Limited,908.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,217909,Cartrefi Cymru Co-Operative Limited,"1,735.54",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,217909,Cartrefi Cymru Co-Operative Limited,"5,817.72",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,217909,Cartrefi Cymru Co-Operative Limited,"6,994.37",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,217909,Cartrefi Cymru Co-Operative Limited,"6,994.37",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,218321,Masons Moving Group Limited,826.94,Revenue
DIRECT YOS,GF YOS,09/04/2021,221371,Bushcraft Adventures Limited,700.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/04/2021,260160,Neal Social Care Limited,"1,000.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/04/2021,260160,Neal Social Care Limited,"1,250.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/04/2021,260160,Neal Social Care Limited,"1,255.25",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/04/2021,260160,Neal Social Care Limited,"1,343.80",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/04/2021,260160,Neal Social Care Limited,"1,395.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/04/2021,260160,Neal Social Care Limited,"1,995.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09/04/2021,260160,Scottish Adoption,"32,063.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/04/2021,325378,Ran Hire and Sales Limited,634.80,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/04/2021,325378,GAP Group Limited,"1,265.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/04/2021,325382,Dragon Asphalt Limited,648.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/04/2021,325600,Conemasters Limited,"1,804.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/04/2021,333030,Ace Site Services (UK) Limited,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/04/2021,333220,Datastox Limited,"6,615.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09/04/2021,333530,Ustigate Limited,"2,122.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/04/2021,341120,Redwood Environmental Services Limited,803.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09/04/2021,341120,Redwood Environmental Services Limited,883.30,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/04/2021,356025,Davies (Implements) Limited,"11,650.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09/04/2021,359387,LNC Floor Coverings Limited,"1,024.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/04/2021,359750,Community Partners Limited t/a CP Media,"8,720.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/04/2021,365763,Reach Publishing Services Limited,"1,434.12",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,09/04/2021,403205,Acoem UK Limited,960.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,09/04/2021,405100,D2 Propco Limited,560.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,09/04/2021,420212,Reach Publishing Services Limited,"2,024.64",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,09/04/2021,422136,M W Contracting Carpentry Services Limited,"1,723.50",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,09/04/2021,440536,The Knowledge Academy Limited,"1,000.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL LIBRARIES,09/04/2021,815006,WF Education Group Limited,795.00,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL LIBRARIES,09/04/2021,815006,ADC Fire Systems Limited,"14,552.00",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL LIBRARIES,09/04/2021,815006,WF Education Group Limited,"23,101.01",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09/04/2021,842234,SAM Drylining Limited,"14,862.72",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09/04/2021,842262,City Plumbing Supplies Holdings Limited B70810,"44,000.84",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09/04/2021,842262,City Plumbing Supplies Holdings Limited B70810,"45,693.18",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,09/04/2021,852239,Tugbury Limited,"2,507.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,09/04/2021,852239,Datel Services Limited,"5,325.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,09/04/2021,852239,Datel Services Limited,"9,100.00",Capital
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09/04/2021,217909,Bridgend County Borough Council,800.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,09/04/2021,365763,Carmarthenshire County Council,"4,168.27",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,09/04/2021,403001,Cardiff County Council,"10,089.91",Revenue
