DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,863.94,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,895.31,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Waverley Care Centre Limited,917.35,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,925.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,969.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,974.09,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Hallmark Care Homes (Cardiff) Limited t/a Regency House Care Home,996.30,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,996.53,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,077.04",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,208.25",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,270.87",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,Baltimore Care Limited,"1,577.11",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,218419,E & E Homes Limited T/A Cliffhaven Residential Home,"2,263.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04/08/2020,319010,Ceri Williams t/a Mobile Tyre Services,967.03,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04/08/2020,319010,Ceri Williams t/a Mobile Tyre Services,"1,099.07",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04/08/2020,319010,Ceri Williams t/a Mobile Tyre Services,"1,212.32",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/08/2020,365789,Rhys VJ Morgan t/a Windsor Cars,550.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/08/2020,365790,Wayne Davies t/a Denway Travel,935.00,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,04/08/2020,102652,New College Worcester,"14,068.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,217909,Freeways Trust,"2,702.80",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,217909,Freeways Trust,"2,773.08",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/08/2020,217909,Freeways Trust,"2,921.17",REVENUE
DIRECT POLICY,GF GRANTS,04/08/2020,465200,Cowbridge Charter Trust CIO,902.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,500.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,509.58,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,535.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Heidi Christoforato t/a Churchfields Home Care,572.10,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,604.52,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,616.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,628.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,638.84,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,650.58,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,655.34,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Heidi Christoforato t/a Churchfields Home Care,660.52,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,674.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,680.56,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,698.74,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Hallows Care Limited T/A Hallows Care,698.74,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,706.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,731.31,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,736.44,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,764.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,876.15,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215489,Willowmere Home Care Agency Limited,877.76,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,216179,Willowmere Home Care Agency Limited,500.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,216179,Willowmere Home Care Agency Limited,694.54,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,217909,Heidi Christoforato t/a Churchfields Home Care,598.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,217909,Heidi Christoforato t/a Churchfields Home Care,676.82,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,05/08/2020,100926,Blue Transportation Limited,"1,190.00",REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,05/08/2020,120080,Askews & Holts Library Services Limited,526.24,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,05/08/2020,120080,Askews & Holts Library Services Limited,612.09,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,05/08/2020,120080,Askews & Holts Library Services Limited,657.03,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,05/08/2020,120080,Askews & Holts Library Services Limited,657.47,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,05/08/2020,140100,Resolution at Work Limited,"1,283.75",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,05/08/2020,201851,NonStop Consulting Limited,"1,336.44",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215191,NonStop Consulting Limited,"1,086.30",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260050,Carter Brown - The Expert Service Limited,"1,136.05",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260115,Llamau Limited,"9,259.75",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260210,NonStop Consulting Limited,"1,336.44",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260210,NonStop Consulting Limited,"1,336.44",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260210,NonStop Consulting Limited,"1,336.44",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260260,Frontline Staffing Limited,"1,443.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,300610,Highway & Industrial Equipment Limited,550.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,300610,Kordel Limited,"1,162.93",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,300610,Allmarque PMS Limited T/A Roman Road Marking,"3,158.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,300610,Rediweld Rubber & Plastics Limited,"13,104.30",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325000,Kordel Limited,"1,190.63",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325355,Kordel Limited,"1,552.37",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325355,Conemasters Limited,"2,780.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325360,Kordel Limited,"1,452.89",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325365,Cemex UK Materials Limited,620.60,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325365,Cemex UK Materials Limited,"1,064.40",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325365,Garth Plant & Sons Limited,"1,129.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325365,Cemex UK Materials Limited,"1,325.62",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325366,Cemex UK Materials Limited,735.31,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325366,Garth Plant & Sons Limited,"1,092.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325366,Garth Plant & Sons Limited,"1,092.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325373,Allmarque PMS Limited T/A Roman Road Marking,675.51,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325852,Allmarque PMS Limited T/A Roman Road Marking,"10,122.44",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,325892,Centregreat Limited,"1,621.95",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,341500,FCC Recycling (UK) Limited,700.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,359344,Parkwood Leisure Limited,"23,038.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365769,Blue Transportation Limited,"1,500.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365787,Cardiff City Transport Services Limited,"6,510.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365789,Blue Transportation Limited,660.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365789,Travellink Solutions Limited,"1,105.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365790,Travellink Solutions Limited,"6,970.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365791,Cardiff City Transport Services Limited,885.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365791,Cardiff City Transport Services Limited,"2,025.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365803,Orbis Education and Care Limited,855.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365803,Travellink Solutions Limited,"1,170.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365803,CJ Contract Travel Services Limited,"8,380.19",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,05/08/2020,400063,Sky UK Limited,"1,172.58",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405004,Nina Estate Agents Limited,525.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405004,Nina Estate Agents Limited,750.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405004,Eclipse Hotel Cardiff Limited T/A Holiday Inn Express,"3,566.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405004,Eclipse Hotel Cardiff Limited T/A Holiday Inn Express,"3,566.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405004,Eclipse Hotel Cardiff Limited T/A Holiday Inn Express,"8,916.25",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405004,Eclipse Hotel Cardiff Limited T/A Holiday Inn Express,"8,916.25",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405100,Front Row Properties Management Limited,860.60,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,635.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,675.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,750.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/08/2020,421230,Astun Technology Limited,850.00,REVENUE
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,05/08/2020,821068,SMK Building & Maintenance Limited,"25,148.32",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,05/08/2020,831568,The Bike Shop (Wales) Limited,671.52,CAPITAL
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,05/08/2020,835386,WM Garden Services Limited,"62,035.30",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,05/08/2020,837115,HAGS-SMP Limited,684.57,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05/08/2020,842164,RPA Quantity Surveyors Limited t/a RPA,"1,000.00",CAPITAL
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260085,Neath & Port Talbot County Borough Council,"1,768.80",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260050,Catrin Jenkins,"4,140.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/08/2020,405113,Salvatore Cannatella,650.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215006,Hays Specialist Recruitment Limited,599.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215006,Hays Specialist Recruitment Limited,599.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215006,Hays Specialist Recruitment Limited,749.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215006,Hays Specialist Recruitment Limited,749.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215006,Hays Specialist Recruitment Limited,749.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,215006,Hays Specialist Recruitment Limited,749.25,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260130,Prospero Recruitment Limited,"5,053.90",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260190,Prospero Recruitment Limited,"2,836.50",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260190,Prospero Recruitment Limited,"2,932.50",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260190,Prospero Recruitment Limited,"2,956.51",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/08/2020,303910,Hays Specialist Recruitment Limited,903.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,323685,Hays Specialist Recruitment Limited,"1,548.75",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,323685,Hays Specialist Recruitment Limited,"1,603.20",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,323686,Hays Specialist Recruitment Limited,"1,318.40",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/08/2020,323686,Hays Specialist Recruitment Limited,"1,359.60",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,218419,Waverley Care Centre Limited,567.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,218419,Waverley Care Centre Limited,567.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,218419,Waverley Care Centre Limited,633.43,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,218419,Waverley Care Centre Limited,649.59,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,218419,Waverley Care Centre Limited,671.24,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,218419,Waverley Care Centre Limited,671.24,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/08/2020,218419,Waverley Care Centre Limited,688.75,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260050,Sian Jones -  independent social worker,"2,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,05/08/2020,356021,Nathan Thomas t/a N Thomas Landscapes,560.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365803,Rhys VJ Morgan t/a Windsor Cars,832.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/08/2020,365803,Rhys VJ Morgan t/a Windsor Cars,"1,560.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/08/2020,260130,West London YMCA,"1,795.30",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215489,Cherish Cymru Limited,529.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215489,Cherish Cymru Limited,535.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215489,Cherish Cymru Limited,605.48,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215489,Cherish Cymru Limited,628.52,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215489,Cherish Cymru Limited,647.08,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215489,Cherish Cymru Limited,725.20,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215489,Cherish Cymru Limited,"1,231.86",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/08/2020,101308,ExtraScope Limited t/a ExtraScope IT Services,"3,115.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/08/2020,102593,Reed Specialist Recruitment Limited,532.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/08/2020,102593,Agored Cymru,555.44,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/08/2020,102593,EDF Energy Plc,633.85,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/08/2020,102593,Veolia ES (UK) Limited,748.20,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/08/2020,102593,HTL Windows & Doors Limited,"3,350.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/08/2020,102593,G R & R G Finishers Limited,"3,891.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215121,Turun UK Limited,639.94,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/08/2020,215121,Turun UK Limited,"2,467.79",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,06/08/2020,303910,SMK Building & Maintenance Limited,"1,395.79",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,06/08/2020,303910,SMK Building & Maintenance Limited,"1,895.82",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,06/08/2020,303910,SMK Building & Maintenance Limited,"2,007.34",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,06/08/2020,303910,SMK Building & Maintenance Limited,"2,063.10",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,06/08/2020,303931,G.P.H.I.T (Integrated Services) Limited,550.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,06/08/2020,303931,G.P.H.I.T (Integrated Services) Limited,"2,400.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,06/08/2020,304103,Care & Repair Home Improvement Services Limited,766.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,06/08/2020,304103,Go Access Limited,937.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,06/08/2020,304103,Go Access Limited,"1,455.60",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,06/08/2020,304103,Go Access Limited,"1,639.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,06/08/2020,304103,Go Access Limited,"1,863.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,06/08/2020,306000,G.P.H.I.T (Integrated Services) Limited,"34,560.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,06/08/2020,306010,Unique Flooring (Wales) Limited,540.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,06/08/2020,306010,SMK Building & Maintenance Limited,"1,070.17",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,06/08/2020,306020,G.P.H.I.T (Integrated Services) Limited,"6,700.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,06/08/2020,306021,G.P.H.I.T (Integrated Services) Limited,"14,480.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06/08/2020,325351,Knights Brown Construction Limited,"16,331.04",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06/08/2020,325892,Centregreat Limited,"1,637.82",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,06/08/2020,359750,STR Global Limited,"1,050.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365789,Peyton Travel Limited,714.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365789,Peyton Travel Limited,763.20,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365789,Peyton Travel Limited,790.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365789,Peyton Travel Limited,790.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365789,Peyton Travel Limited,868.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365789,Peyton Travel Limited,924.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365789,Peyton Travel Limited,968.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365789,Peyton Travel Limited,"2,380.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,759.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,858.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,924.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,954.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,968.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,979.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,066.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,067.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,309.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,364.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,474.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,518.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,529.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,705.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,738.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,738.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365790,Peyton Travel Limited,"1,859.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/08/2020,365794,Peyton Travel Limited,639.60,REVENUE
