DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/01/2022,100406,Capita Business Services Limited,711.40,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101063,John Davey (Builders Merchants) Limited,-777.60,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101063,John Davey (Builders Merchants) Limited,777.60,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101063,Manhire Jobshop Limited,"1,326.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101063,Woodland Electrical Barry Limited,"1,734.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101063,A & R Contract Cleaning Specialist Limited,"2,374.43",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101063,Thermal Packaging Solutions Limited,"3,007.20",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101075,Revised Recruitment Group Limited,629.40,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101094,Twenty 4 Seven Education Limited,588.74,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101095,Manhire Jobshop Limited,563.25,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101095,Now Education Group Limited,906.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101095,A & R Contract Cleaning Specialist Limited,"3,731.39",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101095,A & R Contract Cleaning Specialist Limited,"3,731.39",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101095,A & R Contract Cleaning Specialist Limited,"3,731.39",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101216,Grenke Leasing Limited,"3,836.70",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101285,ARC Electrical Engineering Solutions Limited,"1,055.06",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,104381,A & R Contract Cleaning Specialist Limited,"1,307.13",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,06/01/2022,140131,Matrix SCM Limited,"124,327.69",REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/01/2022,181000,Big Fresh Catering Company Limited,746.66,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/01/2022,181000,Big Fresh Catering Company Limited,"1,496.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06/01/2022,201851,NonStop Consulting Limited,"1,336.44",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/01/2022,213501,NonStop Consulting Limited,735.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/01/2022,217909,Innovate Trust Limited,"12,002.29",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/01/2022,239032,Action for Children Services Limited,"37,333.33",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06/01/2022,260090,Action for Children Services Limited,"87,353.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06/01/2022,325682,Waterman Aspen Limited,"2,017.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,06/01/2022,333023,Ace Site Services (UK) Limited,840.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,06/01/2022,356022,MAS Seeds Limited t/a Meadowmania,700.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,359330,Skateboard Academy UK Limited,720.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,359340,Parkwood Leisure Limited,"8,020.24",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,359340,Parkwood Leisure Limited,"8,020.24",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,359340,Parkwood Leisure Limited,"8,020.24",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,359454,Parkwood Leisure Limited,"1,036.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,359454,Parkwood Leisure Limited,"1,036.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,359454,Parkwood Leisure Limited,"1,036.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,360530,Parkwood Leisure Limited,"3,837.21",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,360530,Parkwood Leisure Limited,"3,837.21",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,360530,Parkwood Leisure Limited,"3,837.21",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06/01/2022,365786,New Adventure Travel Limited,"24,271.50",REVENUE
REGULATORY SERVICES SHARED SERVICES,CLOSED COST CENTRES,06/01/2022,403138,DCT Fire & Security Limited,700.00,REVENUE
REGULATORY SERVICES SHARED SERVICES,NEIGHBOURHOOD SERVICES,06/01/2022,403177,CVS (UK) Limited t/a South Wales Equine Vets,600.00,REVENUE
REGULATORY SERVICES SHARED SERVICES,NEIGHBOURHOOD SERVICES,06/01/2022,403177,Hall Mark Meat Hygiene Limited,"1,000.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,06/01/2022,403207,Minton Treharne & Davies Limited,"3,377.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,NEIGHBOURHOOD SERVICES,06/01/2022,403320,CVS (UK) Limited t/a South Wales Equine Vets,900.00,REVENUE
REGULATORY SERVICES SHARED SERVICES,NEIGHBOURHOOD SERVICES,06/01/2022,403358,Hall Mark Meat Hygiene Limited,500.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405004,Rubicon Facilities Management Limited,"6,750.93",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405004,Eclipse Hotel Cardiff Limited T/A Holiday Inn Express,"23,637.25",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405100,Edward Alexander Property Limited,830.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405100,Edward Alexander Property Limited,830.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405100,Edward Alexander Property Limited,"1,246.20",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405100,Edward Alexander Property Limited,"1,246.20",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405100,Edward Alexander Property Limited,"1,661.60",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405100,Edward Alexander Property Limited,"2,136.34",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405120,Knights Lettings Limited T/A Knights Estate Agents,635.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405120,Knights Lettings Limited T/A Knights Estate Agents,675.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405120,Knights Lettings Limited T/A Knights Estate Agents,750.00,REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,06/01/2022,812448,M W Contracting Carpentry Services Limited,540.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06/01/2022,842300,Pegasus Developments (Barry) Limited,"202,787.17",CAPITAL
DIRECT CAPITAL POLICY,CAPITAL POLICY,06/01/2022,852531,Askfrank Limited,964.00,CAPITAL
DIRECT CAPITAL POLICY,CAPITAL POLICY,06/01/2022,852239,Caerphilly County Borough Council,"1,476.62",CAPITAL
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06/01/2022,405120,Salvatore Cannatella,650.00,REVENUE
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06/01/2022,471900,Annabel Graham Paul,"1,000.00",REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/01/2022,130045,Cardiff & Vale College,618.53,REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,06/01/2022,812423,Cardiff & Vale University Local Health Board,998.88,CAPITAL
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/01/2022,100304,New Directions (Education) Limited,749.20,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101075,New Directions (Education) Limited,561.90,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,06/01/2022,102601,New Directions (Education) Limited,555.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,06/01/2022,102604,New Directions (Education) Limited,760.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/01/2022,103032,Apollo Teaching Services Limited,936.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/01/2022,101063,Kevin Lewis t/a KDL,"4,200.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/01/2022,215025,Cardiff & Vale Action for Mental Health,"7,544.61",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/01/2022,215025,The Friendly Trust,"8,760.96",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/01/2022,215025,Advocacy Matters (Wales),"12,332.10",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/01/2022,216179,Sense,593.05,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06/01/2022,260090,Action for Children,"121,486.50",REVENUE
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,06/01/2022,403370,Hope Rescue Centre Limited,"1,844.87",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,06/01/2022,812423,Cylch Meithrin Bethesda,"5,000.00",CAPITAL
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Heidi Christoforato t/a Churchfields Home Care,505.57,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Caring Companions Limited,525.23,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,1st Grade Care Limited,527.94,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Caring Companions Limited,545.28,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,1st Grade Care Limited,566.72,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Caring Companions Limited,591.05,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Caring Companions Limited,608.70,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Caring Companions Limited,721.34,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Caring Companions Limited,734.95,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Caring Companions Limited,790.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Caring Companions Limited,792.80,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,216179,Caring Companions Limited,536.53,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,216179,1st Grade Care Limited,736.33,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,217909,Heidi Christoforato t/a Churchfields Home Care,877.48,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,07/01/2022,100304,Twenty 4 Seven Education Limited,769.36,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101007,PEAC (UK) Limited,"1,130.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101031,Ecommercial Cleaning Services Limited,"1,800.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101065,EDF Energy Plc,"1,061.89",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101065,Investec Asset Finance Plc,"1,466.67",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101065,EDF Energy Plc,"3,430.74",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101065,A & R Contract Cleaning Specialist Limited,"3,438.23",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101065,Unique Flooring (Wales) Limited,"7,280.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101094,A-Day Consultants Limited T/A Academics,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101094,A & R Contract Cleaning Specialist Limited,"2,190.17",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101094,Seesaw Learning Inc,"3,036.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101110,Sovereign Design Play Systems Limited,578.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101110,Javen Products Limited,817.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101110,A & R Contract Cleaning Specialist Limited,"2,572.43",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101171,Twenty 4 Seven Education Limited,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101171,Twenty 4 Seven Education Limited,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101171,Twenty 4 Seven Education Limited,577.02,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101202,Woodland Electrical Barry Limited,504.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101202,Biffa Waste Services Limited,565.08,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101202,PHS Group Plc,718.18,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101202,PHS Group Plc,718.18,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101202,PHS Group Plc,718.18,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101202,PHS Group Plc,718.18,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101202,PHS Group Plc,719.42,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101202,Woodland Electrical Barry Limited,"2,472.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101229,A & R Contract Cleaning Specialist Limited,"2,233.14",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101241,Grenke Leasing Limited,"1,476.72",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101308,A & R Contract Cleaning Specialist Limited,"2,866.59",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,07/01/2022,102636,Now Education Group Limited,530.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,07/01/2022,102636,Now Education Group Limited,581.95,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,07/01/2022,102636,Now Education Group Limited,975.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,07/01/2022,102636,CJ Contract Travel Services Limited,"1,653.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Kings Monkton Independent School Limited,"1,593.80",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Kings Monkton Independent School Limited,"3,187.60",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Kings Monkton Independent School Limited,"4,643.33",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Kings Monkton Independent School Limited,"4,643.33",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Kings Monkton Independent School Limited,"6,237.13",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Orbis Education and Care Limited,"8,466.85",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Kings Monkton Independent School Limited,"8,543.07",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Orbis Education and Care Limited,"8,991.46",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Kings Monkton Independent School Limited,"11,656.05",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,07/01/2022,102652,Kings Monkton Independent School Limited,"13,174.23",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,07/01/2022,130511,The Abbey Cleaning Services Limited,544.18,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,07/01/2022,140122,Datagraphic Group Limited,753.90,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,07/01/2022,140126,Trade Management Services Limited,665.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,07/01/2022,140126,Cofio Dementia Training Limited,"1,045.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215191,NonStop Consulting Limited,"1,312.61",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Lovine Care Limited,510.55,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Cwtch Care Limited,569.38,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Cwtch Care Limited,584.16,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Cwtch Care Limited,653.94,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Cwtch Care Limited,659.67,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,Cwtch Care Limited,975.10,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,217909,Everycare (Cardiff) Limited,"1,644.58",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,217909,Everycare (Cardiff) Limited,"1,656.82",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF BUILDING SERVICES,07/01/2022,300001,Acutance Consulting Limited,"4,438.91",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,323684,Computacenter (UK) Limited,554.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,325202,Nagels UK Limited,880.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,325600,Kordel Limited,"1,552.37",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,325681,WDM Limited,"5,377.68",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,325682,Waterman Aspen Limited,"1,305.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,07/01/2022,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,816.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,07/01/2022,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"1,995.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,341182,FCC Recycling (UK) Limited,"113,194.31",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,341225,Consultansea Limited T/A Budgetshippingcontainers.co.uk,"12,100.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,07/01/2022,352718,J & D Water Consultants Limited,600.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,07/01/2022,354039,Town Square Spaces Limited,700.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,07/01/2022,356020,GB Industrial Doors Limited,"3,800.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,07/01/2022,359330,Skateboard Academy UK Limited,-720.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,07/01/2022,359750,35 Percent Limited,"6,864.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,07/01/2022,365786,Easyway Minicoach Hire Limited,"7,502.71",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,07/01/2022,365786,Cardiff City Transport Services Limited,"114,395.71",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,07/01/2022,365789,Apollo Minibus & Coach Hire Limited,"3,080.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,07/01/2022,365790,Apollo Minibus & Coach Hire Limited,"2,310.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,07/01/2022,400052,Association of Electoral Administrators Limited,666.67,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,07/01/2022,400052,Association of Electoral Administrators Limited,"1,083.33",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07/01/2022,407118,Lodestone Consulting Engineers Limited,850.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07/01/2022,407119,RPA Quantity Surveyors Limited t/a RPA,"2,260.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF RESOURCES,07/01/2022,409103,OpenView Security Solutions Limited,"2,201.00",REVENUE
DIRECT POLICY,GF CORPORATE POLICY MAKING,07/01/2022,460500,Computacenter (UK) Limited,518.10,REVENUE
DIRECT POLICY,GF CORPORATE POLICY MAKING,07/01/2022,460500,Computacenter (UK) Limited,518.10,REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,07/01/2022,812364,ISG Construction Limited,"39,816.37",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,07/01/2022,834261,J.D. Heating and Plumbing and Mechanical Services Limited,"7,452.44",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,07/01/2022,842146,Harmony Fire Limited,"4,111.99",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,07/01/2022,842181,RPA Quantity Surveyors Limited t/a RPA,"4,000.00",CAPITAL
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,341123,Cardiff County Council,"3,571.57",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,341500,Cardiff County Council,"40,775.54",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07/01/2022,260210,Helena Jones,507.50,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07/01/2022,260210,Helena Jones,609.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07/01/2022,260210,Helena Jones,609.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07/01/2022,260210,Helena Jones,710.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,325600,Rebecca Mahoney,578.77,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,325790,Rebecca Mahoney,838.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101065,Teaching Personnel Limited,539.80,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07/01/2022,101308,New Directions (Education) Limited,977.85,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,07/01/2022,130278,New Directions (Education) Limited,647.65,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,IOS Recruitment & Training Services Limited,595.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,IOS Recruitment & Training Services Limited,595.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,IOS Recruitment & Training Services Limited,595.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215489,IOS Recruitment & Training Services Limited,595.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,216179,IOS Recruitment & Training Services Limited,663.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,216179,IOS Recruitment & Training Services Limited,663.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07/01/2022,260190,Prospero Recruitment Limited,"3,398.15",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07/01/2022,260200,Prospero Recruitment Limited,"1,658.65",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07/01/2022,323686,Hays Specialist Recruitment Limited,659.20,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215022,Northcote Developments Limited,659.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215022,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,844.30,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215022,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,904.61,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,942.83,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215022,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,"1,266.45",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07/01/2022,215022,Springbank Care Home Limited T/A Springbank Nursing Home,"1,266.45",REVENUE
